Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
12/14/2015,14,December,2015,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,48,44,92
3/13/2014,13,March,2014,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,22,20,42
3/13/2014,13,March,2014,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,53,48,101
3/13/2016,13,March,2016,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,22,20,42
3/13/2016,13,March,2016,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,51,46,97
4/28/2014,28,April,2014,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,11,10,21
4/28/2014,28,April,2014,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,26,24,50
4/28/2016,28,April,2016,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,13,12,25
4/28/2016,28,April,2016,38,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,26,24,50
8/16/2013,16,August,2013,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,42,44,86
8/16/2013,16,August,2013,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,25,26,51
8/16/2015,16,August,2015,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,46,48,94
8/16/2015,16,August,2015,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,27,28,55
11/8/2013,8,November,2013,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,48,50,98
11/8/2015,8,November,2015,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,48,50,98
11/23/2013,23,November,2013,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39
11/23/2013,23,November,2013,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,46,48,94
11/23/2015,23,November,2015,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,23,24,47
11/23/2015,23,November,2015,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,44,46,90
12/9/2013,9,December,2013,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39
12/9/2015,9,December,2015,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,15,16,31
1/7/2014,7,January,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,46,48,94
1/7/2014,7,January,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,29,30,59
1/7/2016,7,January,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,49,52,101
1/7/2016,7,January,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,32,34,66
1/20/2014,20,January,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,30,32,62
1/20/2014,20,January,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,51,54,105
1/20/2016,20,January,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,32,34,66
1/20/2016,20,January,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,51,54,105
1/28/2014,28,January,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39
1/28/2014,28,January,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,51,54,105
1/28/2016,28,January,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,15,16,31
1/28/2016,28,January,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,48,50,98
2/13/2014,13,February,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,36,38,74
2/13/2016,13,February,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,36,38,74
3/12/2014,12,March,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,11,12,23
3/12/2014,12,March,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39
3/12/2016,12,March,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,6,6,12
3/12/2016,12,March,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,13,14,27
3/24/2014,24,March,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,36,38,74
3/24/2014,24,March,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,48,50,98
3/24/2016,24,March,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,36,38,74
3/24/2016,24,March,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,46,48,94
4/21/2014,21,April,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43
4/21/2016,21,April,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,25,26,51
5/13/2014,13,May,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,57,60,117
5/13/2014,13,May,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,40,42,82
5/13/2016,13,May,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,57,60,117
5/13/2016,13,May,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,34,36,70
5/16/2014,16,May,2014,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,10,10,20
5/16/2016,16,May,2016,39,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,11,12,23
3/26/2014,26,March,2014,29,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,15,14,29
3/26/2014,26,March,2014,29,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,6,6,12
3/26/2016,26,March,2016,29,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,13,12,25
3/26/2016,26,March,2016,29,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,11,10,21
8/7/2013,7,August,2013,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,35,36,71
8/7/2013,7,August,2013,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43
8/7/2015,7,August,2015,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,29,30,59
8/7/2015,7,August,2015,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,20,20,40
4/25/2014,25,April,2014,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,23,24,47
4/25/2014,25,April,2014,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,27,28,55
4/25/2016,25,April,2016,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,20,20,40
4/25/2016,25,April,2016,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,27,28,55
6/11/2014,11,June,2014,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,14,14,28
6/11/2016,11,June,2016,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
8/26/2013,26,August,2013,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
8/26/2013,26,August,2013,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
8/26/2015,26,August,2015,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
8/26/2015,26,August,2015,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
12/4/2013,4,December,2013,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
12/4/2013,4,December,2013,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
12/4/2015,4,December,2015,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,31,2,5,91,62,153
12/4/2015,4,December,2015,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
3/10/2014,10,March,2014,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
3/10/2016,10,March,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
4/26/2014,26,April,2014,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
4/26/2014,26,April,2014,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
4/26/2016,26,April,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
4/26/2016,26,April,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
5/6/2014,6,May,2014,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
5/6/2016,6,May,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
5/17/2014,17,May,2014,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79
5/17/2014,17,May,2014,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
5/17/2016,17,May,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
5/17/2016,17,May,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79
6/14/2014,14,June,2014,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
6/14/2016,14,June,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
8/19/2013,19,August,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,58,40,98
8/19/2013,19,August,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,73,50,123
8/19/2015,19,August,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
8/19/2015,19,August,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
8/22/2013,22,August,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
8/22/2013,22,August,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
8/22/2015,22,August,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
8/22/2015,22,August,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
9/17/2013,17,September,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
9/17/2013,17,September,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
9/17/2015,17,September,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,67,46,113
9/17/2015,17,September,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
9/26/2013,26,September,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44
9/26/2013,26,September,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
9/26/2015,26,September,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
9/26/2015,26,September,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
10/2/2013,2,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
10/2/2013,2,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
10/2/2015,2,October,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
10/2/2015,2,October,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,67,46,113
10/5/2013,5,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,52,36,88
10/5/2015,5,October,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
10/14/2013,14,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
10/14/2013,14,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
10/14/2015,14,October,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
10/14/2015,14,October,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
10/29/2013,29,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
10/29/2013,29,October,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
10/29/2015,29,October,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
10/29/2015,29,October,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
11/1/2013,1,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,70,48,118
11/1/2013,1,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,67,46,113
11/1/2015,1,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,67,46,113
11/1/2015,1,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
11/2/2013,2,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,70,48,118
11/2/2013,2,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
11/2/2015,2,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,70,48,118
11/2/2015,2,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
11/8/2013,8,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,23,16,39
11/8/2013,8,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
11/8/2015,8,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
11/8/2015,8,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
11/22/2013,22,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,87,60,147
11/22/2013,22,November,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,52,36,88
11/22/2015,22,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,32,2,5,93,64,157
11/22/2015,22,November,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
12/18/2013,18,December,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
12/18/2013,18,December,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
12/18/2015,18,December,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
12/18/2015,18,December,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
12/25/2013,25,December,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
12/25/2013,25,December,2013,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,75,52,127
12/25/2015,25,December,2015,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
